IP,Time,URL,Status,istatus,RT,Method,URL1
10.187.76.239,20-04-2021 06:44,/api/v1/ping?zip=31906&lead_type_id=1&exclusive=1&insco=Progressive%20Insurance&email=&inhouse_lead=0&tier1=0&tier2=0&partner_id=12231&source_id=3e03e0&filters%5Binsured%5D=1&filters%5Bno_majors%5D=1&filters%5Bhomeowner%5D=0&filters%5Bno_claims%5D=1&filters%5Bno_preexisting_health%5D=1&filters%5Bno_preexisting_life%5D=1&filters%5Bhealth_applicant_age%5D=60&filters%5Blife_applicant_age%5D=60&filters%5Bauto_lead_driver_age%5D=60&filters%5Bauto_driver_age_min_max%5D=60&filters%5Bauto_continuous_insurance%5D=4&filters%5Bauto_lead_credit_rating%5D=2&filters%5Bmultiple_vehicles%5D=0&filters%5Bfinal_expense%5D=1&filters%5Bmobile_home%5D=Single%20Family&filters%5Bsf_agency_auto%5D=0&filters%5Bsf_agency_home%5D=0,200,76,0.271,GET ,/api/v1/ping
10.153.142.176,20-04-2021 06:44,/api/lead_dispositions?key=yhQwEoXKZU4y8RntnibxFmoy29UJqArr,200,728,0.036,GET ,/api/lead_dispositions
10.159.242.8,20-04-2021 06:44,/api/v1/ping?zip=46071&lead_type_id=1&exclusive=1&insco=Other&email=&inhouse_lead=0&tier1=0&tier2=0&partner_id=12231&source_id=3e0a1b&filters%5Binsured%5D=1&filters%5Bno_majors%5D=1&filters%5Bhomeowner%5D=0&filters%5Bno_claims%5D=1&filters%5Bno_preexisting_health%5D=1&filters%5Bno_preexisting_life%5D=1&filters%5Bhealth_applicant_age%5D=18&filters%5Blife_applicant_age%5D=18&filters%5Bauto_lead_driver_age%5D=18&filters%5Bauto_driver_age_min_max%5D=18&filters%5Bauto_continuous_insurance%5D=2&filters%5Bauto_lead_credit_rating%5D=3&filters%5Bmultiple_vehicles%5D=0&filters%5Bfinal_expense%5D=1&filters%5Bmobile_home%5D=Single%20Family&filters%5Bsf_agency_auto%5D=0&filters%5Bsf_agency_home%5D=0,200,76,0.063,GET ,/api/v1/ping
10.153.142.176,20-04-2021 06:44,/api/v1/call_campaigns/phone?aid=1515&phone_cid=none&lead_type_id=1,304,0,0.038,GET ,/api/v1/call_campaigns/phone
10.187.76.239,20-04-2021 06:44,/api/v1/forms/sell_form_lead?id=5990401&priority=10,200,38,0.072,GET ,/api/v1/forms/sell_form_lead
10.153.142.176,20-04-2021 06:44,/api/v1/call_campaigns/phone?aid=74&phone_cid=default&lead_type_id=2,304,0,0.03,GET ,/api/v1/call_campaigns/phone
10.187.76.239,20-04-2021 06:44,/api/v1/ping?zip=85308&lead_type_id=4&exclusive=1&insco=Other&email=&inhouse_lead=0&tier1=0&tier2=0&partner_id=12231&source_id=3e0aa9&filters%5Binsured%5D=1&filters%5Bno_majors%5D=1&filters%5Bhomeowner%5D=1&filters%5Bno_claims%5D=1&filters%5Bno_preexisting_health%5D=1&filters%5Bno_preexisting_life%5D=1&filters%5Bhealth_applicant_age%5D=60&filters%5Blife_applicant_age%5D=60&filters%5Bauto_lead_driver_age%5D=60&filters%5Bauto_driver_age_min_max%5D=60&filters%5Bauto_continuous_insurance%5D=3&filters%5Bauto_lead_credit_rating%5D=3&filters%5Bmultiple_vehicles%5D=0&filters%5Bfinal_expense%5D=1&filters%5Bmobile_home%5D=Single%20Family&filters%5Bsf_agency_auto%5D=0&filters%5Bsf_agency_home%5D=0,200,76,0.064,GET ,/api/v1/ping
10.159.242.8,20-04-2021 06:44,/api/v1/ping?zip=59601&lead_type_id=1&exclusive=1&insco=Other&email=&inhouse_lead=0&tier1=0&tier2=0&partner_id=12231&source_id=3e0871&filters%5Binsured%5D=1&filters%5Bno_majors%5D=1&filters%5Bhomeowner%5D=0&filters%5Bno_claims%5D=1&filters%5Bno_preexisting_health%5D=1&filters%5Bno_preexisting_life%5D=1&filters%5Bhealth_applicant_age%5D=42&filters%5Blife_applicant_age%5D=42&filters%5Bauto_lead_driver_age%5D=42&filters%5Bauto_driver_age_min_max%5D=42&filters%5Bauto_continuous_insurance%5D=4&filters%5Bauto_lead_credit_rating%5D=3&filters%5Bmultiple_vehicles%5D=0&filters%5Bfinal_expense%5D=1&filters%5Bmobile_home%5D=Single%20Family&filters%5Bsf_agency_auto%5D=0&filters%5Bsf_agency_home%5D=0,200,74,0.056,GET ,/api/v1/ping
10.153.142.176,20-04-2021 06:44,/api/v1/clicks/listings?zip=93551&click_type_id=1&device_type=mobile&filters=%7B%3Ahome_owner%3D%3E%22No%22%2C%20%3Agender%3D%3E%22Female%22%2C%20%3Amarried%3D%3E%22Yes%22%2C%20%3Aage%3D%3E%2245-54%22%2C%20%3Acurrently_insured%3D%3E%22Yes%22%2C%20%3Alicense_status%3D%3E%22Active%22%2C%20%3Ayears_licensed%3D%3E%22Unknown%22%2C%20%3Aeducation%3D%3E%22Associate%20Degree%22%2C%20%3Avehicle_count%3D%3E%22Single%22%2C%20%3Anumber_of_drivers%3D%3E%22Multiple%22%2C%20%3Aincidents%3D%3E%22No%22%2C%20%3Anumber_of_major_incidents%3D%3E%22None%22%2C%20%3Anumber_of_minor_incidents%3D%3E%22None%22%2C%20%3Anumber_of_dui%3D%3E%22None%22%2C%20%3Alicense_suspension%3D%3E%22No%22%2C%20%3Asr_22%3D%3E%22No%22%2C%20%3Acontinuous_insurance%3D%3E%222-3%20years%22%2C%20%3Acredit_rating%3D%3E%22Good%22%2C%20%3Arequested_coverage%3D%3E%22Unknown%22%2C%20%3Asource_type%3D%3E%22Native%2FDisplay%2FSocial%202%22%7D&pingpost=true&user_id=13697,200,14,0.034,GET ,/api/v1/clicks/listings
10.187.76.239,20-04-2021 06:44,/api/v1/ping?zip=78046&lead_type_id=1&exclusive=1&insco=American%20Family%20Insurance&email=&inhouse_lead=0&tier1=0&tier2=0&partner_id=12231&source_id=3e0565&filters%5Binsured%5D=1&filters%5Bno_majors%5D=1&filters%5Bhomeowner%5D=0&filters%5Bno_claims%5D=1&filters%5Bno_preexisting_health%5D=1&filters%5Bno_preexisting_life%5D=1&filters%5Bhealth_applicant_age%5D=81&filters%5Blife_applicant_age%5D=81&filters%5Bauto_lead_driver_age%5D=81&filters%5Bauto_driver_age_min_max%5D=81&filters%5Bauto_continuous_insurance%5D=2&filters%5Bauto_lead_credit_rating%5D=4&filters%5Bmultiple_vehicles%5D=0&filters%5Bfinal_expense%5D=1&filters%5Bmobile_home%5D=Single%20Family&filters%5Bsf_agency_auto%5D=0&filters%5Bsf_agency_home%5D=0,200,75,0.069,GET ,/api/v1/ping
10.159.242.8,20-04-2021 06:44,/api/v1/clicks/listings?zip=93551&click_type_id=1&device_type=mobile&filters=%7B%3Ahome_owner%3D%3E%22No%22%2C%20%3Agender%3D%3E%22Female%22%2C%20%3Amarried%3D%3E%22Yes%22%2C%20%3Aage%3D%3E%2245-54%22%2C%20%3Acurrently_insured%3D%3E%22Yes%22%2C%20%3Alicense_status%3D%3E%22Active%22%2C%20%3Ayears_licensed%3D%3E%22Unknown%22%2C%20%3Aeducation%3D%3E%22Associate%20Degree%22%2C%20%3Avehicle_count%3D%3E%22Single%22%2C%20%3Anumber_of_drivers%3D%3E%22Multiple%22%2C%20%3Aincidents%3D%3E%22No%22%2C%20%3Anumber_of_major_incidents%3D%3E%22None%22%2C%20%3Anumber_of_minor_incidents%3D%3E%22None%22%2C%20%3Anumber_of_dui%3D%3E%22None%22%2C%20%3Alicense_suspension%3D%3E%22No%22%2C%20%3Asr_22%3D%3E%22No%22%2C%20%3Acontinuous_insurance%3D%3E%222-3%20years%22%2C%20%3Acredit_rating%3D%3E%22Good%22%2C%20%3Arequested_coverage%3D%3E%22Unknown%22%2C%20%3Asource_type%3D%3E%22Native%2FDisplay%2FSocial%202%22%7D&pingpost=true&user_id=22967,200,14,0.034,GET ,/api/v1/clicks/listings
10.187.76.239,20-04-2021 06:44,/api/v1/ping?zip=48329&lead_type_id=1&exclusive=1&insco=Other&email=&inhouse_lead=0&tier1=0&tier2=0&partner_id=12231&source_id=3e0871&filters%5Binsured%5D=1&filters%5Bno_majors%5D=1&filters%5Bhomeowner%5D=1&filters%5Bno_claims%5D=1&filters%5Bno_preexisting_health%5D=1&filters%5Bno_preexisting_life%5D=1&filters%5Bhealth_applicant_age%5D=74&filters%5Blife_applicant_age%5D=74&filters%5Bauto_lead_driver_age%5D=74&filters%5Bauto_driver_age_min_max%5D=74&filters%5Bauto_continuous_insurance%5D=4&filters%5Bauto_lead_credit_rating%5D=3&filters%5Bmultiple_vehicles%5D=1&filters%5Bfinal_expense%5D=1&filters%5Bmobile_home%5D=Single%20Family&filters%5Bsf_agency_auto%5D=0&filters%5Bsf_agency_home%5D=0,200,76,0.058,GET ,/api/v1/ping
10.153.142.176,20-04-2021 06:44,/api/v1/ping?zip=20716&lead_type_id=1&exclusive=1&insco=Other&email=&inhouse_lead=0&tier1=0&tier2=0&partner_id=12231&source_id=3e096d&filters%5Binsured%5D=1&filters%5Bno_majors%5D=1&filters%5Bhomeowner%5D=0&filters%5Bno_claims%5D=1&filters%5Bno_preexisting_health%5D=1&filters%5Bno_preexisting_life%5D=1&filters%5Bhealth_applicant_age%5D=21&filters%5Blife_applicant_age%5D=21&filters%5Bauto_lead_driver_age%5D=21&filters%5Bauto_driver_age_min_max%5D=21&filters%5Bauto_continuous_insurance%5D=2&filters%5Bauto_lead_credit_rating%5D=3&filters%5Bmultiple_vehicles%5D=0&filters%5Bfinal_expense%5D=1&filters%5Bmobile_home%5D=Single%20Family&filters%5Bsf_agency_auto%5D=0&filters%5Bsf_agency_home%5D=0,200,76,0.261,GET ,/api/v1/ping
10.159.242.8,20-04-2021 06:44,/api/v1/ping?zip=90023&lead_type_id=10&exclusive=1&insco=Other&email=&inhouse_lead=0&tier1=0&tier2=0&partner_id=12231&source_id=3e03e0&filters%5Binsured%5D=1&filters%5Bno_majors%5D=1&filters%5Bhomeowner%5D=1&filters%5Bno_claims%5D=1&filters%5Bno_preexisting_health%5D=1&filters%5Bno_preexisting_life%5D=1&filters%5Bhealth_applicant_age%5D=74&filters%5Blife_applicant_age%5D=74&filters%5Bauto_lead_driver_age%5D=74&filters%5Bauto_driver_age_min_max%5D=74&filters%5Bauto_continuous_insurance%5D=3&filters%5Bauto_lead_credit_rating%5D=3&filters%5Bmultiple_vehicles%5D=0&filters%5Bfinal_expense%5D=1&filters%5Bmobile_home%5D=Single%20Family&filters%5Bsf_agency_auto%5D=0&filters%5Bsf_agency_home%5D=0,200,76,0.07,GET ,/api/v1/ping
10.187.76.239,20-04-2021 06:44,/api/v1/ping?zip=68130&lead_type_id=2&exclusive=1&insco=Other&email=&inhouse_lead=0&tier1=0&tier2=0&partner_id=12231&source_id=3e03e0&filters%5Binsured%5D=1&filters%5Bno_majors%5D=1&filters%5Bhomeowner%5D=1&filters%5Bno_claims%5D=1&filters%5Bno_preexisting_health%5D=1&filters%5Bno_preexisting_life%5D=1&filters%5Bhealth_applicant_age%5D=53&filters%5Blife_applicant_age%5D=53&filters%5Bauto_lead_driver_age%5D=53&filters%5Bauto_driver_age_min_max%5D=53&filters%5Bauto_continuous_insurance%5D=3&filters%5Bauto_lead_credit_rating%5D=4&filters%5Bmultiple_vehicles%5D=0&filters%5Bfinal_expense%5D=1&filters%5Bmobile_home%5D=Single%20Family&filters%5Bsf_agency_auto%5D=0&filters%5Bsf_agency_home%5D=0,200,76,0.062,GET ,/api/v1/ping
10.153.142.176,20-04-2021 06:44,/api/v1/ping?zip=75702&lead_type_id=1&exclusive=1&insco=Other&email=&inhouse_lead=0&tier1=0&tier2=0&partner_id=12231&source_id=3e0565&filters%5Binsured%5D=1&filters%5Bno_majors%5D=1&filters%5Bhomeowner%5D=1&filters%5Bno_claims%5D=1&filters%5Bno_preexisting_health%5D=1&filters%5Bno_preexisting_life%5D=1&filters%5Bhealth_applicant_age%5D=60&filters%5Blife_applicant_age%5D=60&filters%5Bauto_lead_driver_age%5D=60&filters%5Bauto_driver_age_min_max%5D=60&filters%5Bauto_continuous_insurance%5D=2&filters%5Bauto_lead_credit_rating%5D=3&filters%5Bmultiple_vehicles%5D=0&filters%5Bfinal_expense%5D=1&filters%5Bmobile_home%5D=Single%20Family&filters%5Bsf_agency_auto%5D=0&filters%5Bsf_agency_home%5D=0,200,76,0.085,GET ,/api/v1/ping
10.187.76.239,20-04-2021 06:44,/api/v1/ping?zip=60076&lead_type_id=1&exclusive=1&insco=Other&email=&inhouse_lead=0&tier1=0&tier2=0&partner_id=12231&source_id=3e03f5&filters%5Binsured%5D=1&filters%5Bno_majors%5D=1&filters%5Bhomeowner%5D=1&filters%5Bno_claims%5D=1&filters%5Bno_preexisting_health%5D=1&filters%5Bno_preexisting_life%5D=1&filters%5Bhealth_applicant_age%5D=78&filters%5Blife_applicant_age%5D=78&filters%5Bauto_lead_driver_age%5D=78&filters%5Bauto_driver_age_min_max%5D=78&filters%5Bauto_continuous_insurance%5D=3&filters%5Bauto_lead_credit_rating%5D=4&filters%5Bmultiple_vehicles%5D=0&filters%5Bfinal_expense%5D=1&filters%5Bmobile_home%5D=Single%20Family&filters%5Bsf_agency_auto%5D=0&filters%5Bsf_agency_home%5D=0,200,76,0.066,GET ,/api/v1/ping
10.159.242.8,20-04-2021 06:44,/api/v1/ping?zip=78209&lead_type_id=1&exclusive=1&insco=Other&email=&inhouse_lead=0&tier1=0&tier2=0&partner_id=12231&source_id=3e0871&filters%5Binsured%5D=1&filters%5Bno_majors%5D=1&filters%5Bhomeowner%5D=0&filters%5Bno_claims%5D=1&filters%5Bno_preexisting_health%5D=1&filters%5Bno_preexisting_life%5D=1&filters%5Bhealth_applicant_age%5D=21&filters%5Blife_applicant_age%5D=21&filters%5Bauto_lead_driver_age%5D=21&filters%5Bauto_driver_age_min_max%5D=21&filters%5Bauto_continuous_insurance%5D=4&filters%5Bauto_lead_credit_rating%5D=3&filters%5Bmultiple_vehicles%5D=0&filters%5Bfinal_expense%5D=1&filters%5Bmobile_home%5D=Single%20Family&filters%5Bsf_agency_auto%5D=0&filters%5Bsf_agency_home%5D=0,200,76,0.074,GET ,/api/v1/ping
10.153.142.176,20-04-2021 06:44,/api/v1/ping?zip=19702&lead_type_id=1&exclusive=1&insco=Other&email=&inhouse_lead=0&tier1=0&tier2=0&partner_id=12231&source_id=3e0871&filters%5Binsured%5D=1&filters%5Bno_majors%5D=1&filters%5Bhomeowner%5D=1&filters%5Bno_claims%5D=1&filters%5Bno_preexisting_health%5D=1&filters%5Bno_preexisting_life%5D=1&filters%5Bhealth_applicant_age%5D=77&filters%5Blife_applicant_age%5D=77&filters%5Bauto_lead_driver_age%5D=77&filters%5Bauto_driver_age_min_max%5D=77&filters%5Bauto_continuous_insurance%5D=4&filters%5Bauto_lead_credit_rating%5D=3&filters%5Bmultiple_vehicles%5D=0&filters%5Bfinal_expense%5D=1&filters%5Bmobile_home%5D=Single%20Family&filters%5Bsf_agency_auto%5D=0&filters%5Bsf_agency_home%5D=0,200,76,0.055,GET ,/api/v1/ping
10.187.76.239,20-04-2021 06:44,/api/v1/lead_validation/dnc_check?phone=&token=qwertyuiopasdfghjklzxcvbnm123456,200,56,0.03,GET ,/api/v1/lead_validation/dnc_check
10.159.242.8,20-04-2021 06:44,/api/v1/quotecalls/direct_post,200,39,0.042,POST ,/api/v1/quotecalls/direct_post
10.187.76.239,20-04-2021 06:44,/api/profiles.json?key=yhQwEoXKZU4y8RntnibxFmoy29UJqArr&service_id=16&zip=95928,200,58,0.056,GET ,/api/profiles.json
10.146.91.96,20-04-2021 06:44,/api/lead_dispositions?key=yhQwEoXKZU4y8RntnibxFmoy29UJqArr,200,728,0.036,GET ,/api/lead_dispositions
10.153.142.176,20-04-2021 06:44,/api/v1/ping?zip=37208&lead_type_id=1&exclusive=1&insco=Allstate%20Insurance&email=&inhouse_lead=0&tier1=0&tier2=0&partner_id=12231&source_id=3e0565&filters%5Binsured%5D=1&filters%5Bno_majors%5D=1&filters%5Bhomeowner%5D=0&filters%5Bno_claims%5D=1&filters%5Bno_preexisting_health%5D=1&filters%5Bno_preexisting_life%5D=1&filters%5Bhealth_applicant_age%5D=42&filters%5Blife_applicant_age%5D=42&filters%5Bauto_lead_driver_age%5D=42&filters%5Bauto_driver_age_min_max%5D=42&filters%5Bauto_continuous_insurance%5D=2&filters%5Bauto_lead_credit_rating%5D=4&filters%5Bmultiple_vehicles%5D=0&filters%5Bfinal_expense%5D=1&filters%5Bmobile_home%5D=Single%20Family&filters%5Bsf_agency_auto%5D=0&filters%5Bsf_agency_home%5D=0,200,76,0.06,GET ,/api/v1/ping
10.159.242.8,20-04-2021 06:44,/api/v1/ping?zip=11232&lead_type_id=5&exclusive=1&insco=Other&email=&inhouse_lead=0&tier1=0&tier2=0&partner_id=12020&source_id=2491&filters%5Binsured%5D=0&filters%5Bno_majors%5D=1&filters%5Bhomeowner%5D=1&filters%5Bno_claims%5D=1&filters%5Bno_preexisting_health%5D=1&filters%5Bno_preexisting_life%5D=1&filters%5Bhealth_applicant_age%5D=80&filters%5Blife_applicant_age%5D=80&filters%5Bauto_lead_driver_age%5D=80&filters%5Bauto_driver_age_min_max%5D=80&filters%5Bauto_continuous_insurance%5D=0&filters%5Bauto_lead_credit_rating%5D=3&filters%5Bmultiple_vehicles%5D=0&filters%5Bfinal_expense%5D=0&filters%5Bmobile_home%5D=Single%20Family&filters%5Bsf_agency_auto%5D=0&filters%5Bsf_agency_home%5D=0,200,76,0.055,GET ,/api/v1/ping
10.187.76.239,20-04-2021 06:44,/api/v1/ping?zip=34787&lead_type_id=4&exclusive=1&insco=Other&email=&inhouse_lead=0&tier1=0&tier2=0&partner_id=12231&source_id=3e047e&filters%5Binsured%5D=1&filters%5Bno_majors%5D=1&filters%5Bhomeowner%5D=1&filters%5Bno_claims%5D=1&filters%5Bno_preexisting_health%5D=1&filters%5Bno_preexisting_life%5D=1&filters%5Bhealth_applicant_age%5D=47&filters%5Blife_applicant_age%5D=47&filters%5Bauto_lead_driver_age%5D=47&filters%5Bauto_driver_age_min_max%5D=47&filters%5Bauto_continuous_insurance%5D=3&filters%5Bauto_lead_credit_rating%5D=3&filters%5Bmultiple_vehicles%5D=0&filters%5Bfinal_expense%5D=1&filters%5Bmobile_home%5D=Single%20Family&filters%5Bsf_agency_auto%5D=0&filters%5Bsf_agency_home%5D=0,200,76,0.085,GET ,/api/v1/ping
10.153.142.176,20-04-2021 06:44,/api/v1/ping?zip=99040&lead_type_id=1&exclusive=1&insco=Other&email=&inhouse_lead=0&tier1=0&tier2=0&partner_id=12231&source_id=3e096d&filters%5Binsured%5D=1&filters%5Bno_majors%5D=1&filters%5Bhomeowner%5D=1&filters%5Bno_claims%5D=1&filters%5Bno_preexisting_health%5D=1&filters%5Bno_preexisting_life%5D=1&filters%5Bhealth_applicant_age%5D=62&filters%5Blife_applicant_age%5D=62&filters%5Bauto_lead_driver_age%5D=62&filters%5Bauto_driver_age_min_max%5D=62&filters%5Bauto_continuous_insurance%5D=2&filters%5Bauto_lead_credit_rating%5D=3&filters%5Bmultiple_vehicles%5D=1&filters%5Bfinal_expense%5D=1&filters%5Bmobile_home%5D=Single%20Family&filters%5Bsf_agency_auto%5D=0&filters%5Bsf_agency_home%5D=0,200,76,0.057,GET ,/api/v1/ping
10.159.242.8,20-04-2021 06:44,/api/v1/lead_validation/dnc_check?phone=&token=qwertyuiopasdfghjklzxcvbnm123456,200,56,0.03,GET ,/api/v1/lead_validation/dnc_check
10.159.242.8,20-04-2021 06:44,/api/v1/ping?zip=10917&lead_type_id=10&exclusive=1&insco=Other&email=&inhouse_lead=0&tier1=0&tier2=0&partner_id=12231&source_id=3e0499&filters%5Binsured%5D=0&filters%5Bno_majors%5D=1&filters%5Bhomeowner%5D=1&filters%5Bno_claims%5D=1&filters%5Bno_preexisting_health%5D=1&filters%5Bno_preexisting_life%5D=1&filters%5Bhealth_applicant_age%5D=69&filters%5Blife_applicant_age%5D=69&filters%5Bauto_lead_driver_age%5D=69&filters%5Bauto_driver_age_min_max%5D=69&filters%5Bauto_continuous_insurance%5D=0&filters%5Bauto_lead_credit_rating%5D=3&filters%5Bmultiple_vehicles%5D=0&filters%5Bfinal_expense%5D=1&filters%5Bmobile_home%5D=Single%20Family&filters%5Bsf_agency_auto%5D=0&filters%5Bsf_agency_home%5D=0,200,76,0.055,GET ,/api/v1/ping
10.153.142.176,20-04-2021 06:44,/api/v1/ping?zip=72394&lead_type_id=1&exclusive=1&insco=Other&email=&inhouse_lead=0&tier1=0&tier2=0&partner_id=12231&source_id=3e07dc&filters%5Binsured%5D=1&filters%5Bno_majors%5D=1&filters%5Bhomeowner%5D=1&filters%5Bno_claims%5D=1&filters%5Bno_preexisting_health%5D=1&filters%5Bno_preexisting_life%5D=1&filters%5Bhealth_applicant_age%5D=59&filters%5Blife_applicant_age%5D=59&filters%5Bauto_lead_driver_age%5D=59&filters%5Bauto_driver_age_min_max%5D=59&filters%5Bauto_continuous_insurance%5D=3&filters%5Bauto_lead_credit_rating%5D=3&filters%5Bmultiple_vehicles%5D=0&filters%5Bfinal_expense%5D=1&filters%5Bmobile_home%5D=Single%20Family&filters%5Bsf_agency_auto%5D=0&filters%5Bsf_agency_home%5D=0,200,76,0.055,GET ,/api/v1/ping
10.187.76.239,20-04-2021 06:44,/api/v1/ping?zip=96816&lead_type_id=4&exclusive=1&insco=Other&email=&inhouse_lead=0&tier1=0&tier2=0&partner_id=12231&source_id=3e086c&filters%5Binsured%5D=0&filters%5Bno_majors%5D=1&filters%5Bhomeowner%5D=1&filters%5Bno_claims%5D=1&filters%5Bno_preexisting_health%5D=1&filters%5Bno_preexisting_life%5D=1&filters%5Bhealth_applicant_age%5D=37&filters%5Blife_applicant_age%5D=37&filters%5Bauto_lead_driver_age%5D=37&filters%5Bauto_driver_age_min_max%5D=37&filters%5Bauto_continuous_insurance%5D=0&filters%5Bauto_lead_credit_rating%5D=3&filters%5Bmultiple_vehicles%5D=0&filters%5Bfinal_expense%5D=1&filters%5Bmobile_home%5D=Single%20Family&filters%5Bsf_agency_auto%5D=0&filters%5Bsf_agency_home%5D=0,200,76,0.049,GET ,/api/v1/ping
10.159.242.8,20-04-2021 06:44,/api/v1/ping?zip=59047&lead_type_id=2&exclusive=1&insco=Other&email=&inhouse_lead=0&tier1=0&tier2=0&partner_id=12231&source_id=3e09b6&filters%5Binsured%5D=0&filters%5Bno_majors%5D=1&filters%5Bhomeowner%5D=1&filters%5Bno_claims%5D=0&filters%5Bno_preexisting_health%5D=1&filters%5Bno_preexisting_life%5D=1&filters%5Bhealth_applicant_age%5D=64&filters%5Blife_applicant_age%5D=64&filters%5Bauto_lead_driver_age%5D=64&filters%5Bauto_driver_age_min_max%5D=64&filters%5Bauto_continuous_insurance%5D=0&filters%5Bauto_lead_credit_rating%5D=3&filters%5Bmultiple_vehicles%5D=0&filters%5Bfinal_expense%5D=1&filters%5Bmobile_home%5D=Condominium&filters%5Bsf_agency_auto%5D=0&filters%5Bsf_agency_home%5D=0,200,76,0.053,GET ,/api/v1/ping
10.187.76.239,20-04-2021 06:44,/api/v1/ping?zip=75949&lead_type_id=1&exclusive=1&insco=Other&email=&inhouse_lead=0&tier1=0&tier2=0&partner_id=12231&source_id=3e097b&filters%5Binsured%5D=1&filters%5Bno_majors%5D=1&filters%5Bhomeowner%5D=1&filters%5Bno_claims%5D=1&filters%5Bno_preexisting_health%5D=1&filters%5Bno_preexisting_life%5D=1&filters%5Bhealth_applicant_age%5D=51&filters%5Blife_applicant_age%5D=51&filters%5Bauto_lead_driver_age%5D=51&filters%5Bauto_driver_age_min_max%5D=51&filters%5Bauto_continuous_insurance%5D=3&filters%5Bauto_lead_credit_rating%5D=2&filters%5Bmultiple_vehicles%5D=0&filters%5Bfinal_expense%5D=1&filters%5Bmobile_home%5D=Single%20Family&filters%5Bsf_agency_auto%5D=0&filters%5Bsf_agency_home%5D=0,200,76,0.087,GET ,/api/v1/ping
10.153.142.176,20-04-2021 06:44,/api/v1/ping?zip=90813&lead_type_id=4&exclusive=1&insco=Other&email=&inhouse_lead=0&tier1=0&tier2=0&partner_id=12231&source_id=3e086c&filters%5Binsured%5D=0&filters%5Bno_majors%5D=1&filters%5Bhomeowner%5D=1&filters%5Bno_claims%5D=1&filters%5Bno_preexisting_health%5D=1&filters%5Bno_preexisting_life%5D=1&filters%5Bhealth_applicant_age%5D=28&filters%5Blife_applicant_age%5D=28&filters%5Bauto_lead_driver_age%5D=28&filters%5Bauto_driver_age_min_max%5D=28&filters%5Bauto_continuous_insurance%5D=0&filters%5Bauto_lead_credit_rating%5D=3&filters%5Bmultiple_vehicles%5D=0&filters%5Bfinal_expense%5D=1&filters%5Bmobile_home%5D=Single%20Family&filters%5Bsf_agency_auto%5D=0&filters%5Bsf_agency_home%5D=0,200,76,0.078,GET ,/api/v1/ping
10.159.242.8,20-04-2021 06:44,/api/v1/ping?zip=48219&lead_type_id=1&exclusive=1&insco=Other&email=&inhouse_lead=0&tier1=0&tier2=0&partner_id=12231&source_id=3e04b0&filters%5Binsured%5D=1&filters%5Bno_majors%5D=1&filters%5Bhomeowner%5D=0&filters%5Bno_claims%5D=1&filters%5Bno_preexisting_health%5D=1&filters%5Bno_preexisting_life%5D=1&filters%5Bhealth_applicant_age%5D=20&filters%5Blife_applicant_age%5D=20&filters%5Bauto_lead_driver_age%5D=20&filters%5Bauto_driver_age_min_max%5D=20&filters%5Bauto_continuous_insurance%5D=4&filters%5Bauto_lead_credit_rating%5D=3&filters%5Bmultiple_vehicles%5D=0&filters%5Bfinal_expense%5D=1&filters%5Bmobile_home%5D=Single%20Family&filters%5Bsf_agency_auto%5D=0&filters%5Bsf_agency_home%5D=0,200,76,0.055,GET ,/api/v1/ping
10.153.142.176,20-04-2021 06:44,/api/v1/clicks/listings,200,1661,0.064,POST ,/api/v1/clicks/listings
10.187.76.239,20-04-2021 06:44,/api/v1/clicks/listings,200,14,0.241,POST ,/api/v1/clicks/listings
10.159.242.8,20-04-2021 06:44,/api/v1/ping?zip=48323&lead_type_id=1&exclusive=1&insco=Other&email=&inhouse_lead=0&tier1=0&tier2=0&partner_id=12231&source_id=3e0871&filters%5Binsured%5D=1&filters%5Bno_majors%5D=1&filters%5Bhomeowner%5D=1&filters%5Bno_claims%5D=1&filters%5Bno_preexisting_health%5D=1&filters%5Bno_preexisting_life%5D=1&filters%5Bhealth_applicant_age%5D=75&filters%5Blife_applicant_age%5D=75&filters%5Bauto_lead_driver_age%5D=75&filters%5Bauto_driver_age_min_max%5D=75&filters%5Bauto_continuous_insurance%5D=4&filters%5Bauto_lead_credit_rating%5D=3&filters%5Bmultiple_vehicles%5D=0&filters%5Bfinal_expense%5D=1&filters%5Bmobile_home%5D=Single%20Family&filters%5Bsf_agency_auto%5D=0&filters%5Bsf_agency_home%5D=0,200,76,0.061,GET ,/api/v1/ping
10.187.76.239,20-04-2021 06:44,/api/v1/ping?zip=29072&lead_type_id=1&exclusive=1&insco=Progressive%20Insurance&email=&inhouse_lead=0&tier1=0&tier2=0&partner_id=12231&source_id=3e03e0&filters%5Binsured%5D=1&filters%5Bno_majors%5D=1&filters%5Bhomeowner%5D=0&filters%5Bno_claims%5D=1&filters%5Bno_preexisting_health%5D=1&filters%5Bno_preexisting_life%5D=1&filters%5Bhealth_applicant_age%5D=29&filters%5Blife_applicant_age%5D=29&filters%5Bauto_lead_driver_age%5D=29&filters%5Bauto_driver_age_min_max%5D=29&filters%5Bauto_continuous_insurance%5D=4&filters%5Bauto_lead_credit_rating%5D=1&filters%5Bmultiple_vehicles%5D=0&filters%5Bfinal_expense%5D=1&filters%5Bmobile_home%5D=Single%20Family&filters%5Bsf_agency_auto%5D=0&filters%5Bsf_agency_home%5D=0,200,76,0.06,GET ,/api/v1/ping
